
При нажатии кнопки "Пуск дизеля" маслопрокачивающий насос не работает	
105	Обратить внимание. Жалюзи могут быть закрыты.
0	0
0	0
0	0
0	0
0	0
При включенном устройством обработки информации (УОИ) переключателя КШ в УОИ приходит сигнал обратной связи о его отключении	0
106	Обратить внимание. Проверить переключатель и его блок-контакты.
0	0
0	0
0	0
0	0
0	0
При включенном устройством обработки информации (УОИ) переключателя П1...П6 в УОИ приходит сигнал обратной связи о его отключении	0
107	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении выключить ОМ1...ОМ6.
0	0
0	0
0	0
0	0
0	0
При включенном устройством обработки информации (УОИ) переключателя Р, ТП в УОИ приходит сигнал обратной связи о его отключении	0
108	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении прекратить движение и вызвать вспомогательный локомотив.
0	0
0	0
0	0
0	0
0	0
0	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении прекратить движение и вызвать вспомогательный локомотив.
0	0
0	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении прекратить движение и вызвать вспомогательный локомотив.
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
При задании режима "Тяги" отсутствует сигнал блокировки нагружения	0
109	Обратить внимание. При ложном сигнале проверить правильность сборки схемы реостата.
0	0
При задании режима "Тяги"/"ЭДТ" в УОИ сигнал о всех выключенных ОМ	0
110	Отключены ОМ1...ОМ6. Желательно перевести секцию на "Холостой ход".
0	0
0	0
0	0
Неисправность датчиков температуры воды или масла	0
111	Нет данных от датчиков температуры воды и масла. Запрещен режим тяги и ЭДТ. Автоматическое управление САРТ не работает. Примите меры для охлаждения дизеля.
0	0
Неисправность датчиков температуры воды или масла и автоматическом управлении САРТ	0
112	Нет данных от датчиков температуры воды или масла. Запрещен набор позиции при автоматическом управлении САРТ. Примите меры для охлаждения дизеля.
0	0
Неисправность датчиков температуры воды или масла и ручном управлении САРТ	0
113	Нет данных от датчиков температуры воды или масла. Набор позиции ограничен при ручном управлении САРТ. Примите меры для охлаждения дизеля.
0	0
0	0
При отключении устройством обработки информации (УОИ) контактора КМ2...КМ7, КДК, КМН, КРН, КТН, КУДК, ТК, Д1, Д2 сигнал обратной связи о его отключение в УОИ не приходит	0
114	Проверить наличие возбуждения тягового генератора. При необходимости снять возбуждение с тягового генератора, выключить автомат SF10.
0	0
0	0
0	0
0	0
0	0
0	Обратить внимание.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ4, мотор-вентилятор холодильника (1МВ) работает постоянно. Для выключения вентилятора отключите автомат QF1.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ5, мотор-вентилятор холодильника (4МВ) работает постоянно. Для выключения вентилятора отключите автомат QF2.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ6, мотор-вентилятор холодильника (2МВ) работает постоянно. Для выключения вентилятора отключите автомат QF3.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ7, мотор-вентилятор холодильника (3МВ) работает постоянно. Для выключения вентилятора отключите автомат QF4.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	Внимание! Компрессор на данной секции не работает.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	Внимание! Отсутствует заряд аккумуляторной батареи! Отключить лишние потребители!
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	Внимание! Компрессор на данной секции не работает.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	0
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
При отключении устройством обработки информации (УОИ) вентиля жалюзи лев. приходит сигнал от датчика открытия жалюзи в УОИ	0
115	Проверить датчик открытия жалюзи. Обратите внимание, жалюзи могут быть открыты.
0	0
0	0
0	0
0	0
0	0
При отключении устройством обработки информации (УОИ) переключателя КШ сигнал обратной связи о его отключении в УОИ не приходит	0
116	Обратить внимание. Проверить переключатель и его блок-контакты.
0	0
0	0
0	0
0	0
0	0
При отключении устройством обработки информации (УОИ) переключателя П1...П6 сигнал обратной связи о его отключении в УОИ не приходит	0
117	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении выключить ОМ1...ОМ6.
0	0
0	0
0	0
0	0
0	0
0	0
При отключении устройством обработки информации (УОИ) переключателя Р, ТП сигнал обратной связи о его отключении в УОИ не приходит	0
118	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении прекратить движение и вызвать вспомогательный локомотив.
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
При отключенном устройством обработки информации (УОИ) контакторе КМ2...КМ7, КДК, КМН, КРН, КТН, КУДК, ТК, Д1, Д2 в УОИ приходит сигнал обратной связи о его включении	0
119	Обратить внимание. Проверить наличие возбуждения тягового генератора. При необходимости снять возбуждение с тягового генератора, выключить автомат SF10.
0	0
0	0
0	0
0	0
0	Обратить внимание.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ4, мотор-вентилятор холодильника (1МВ) работает постоянно. Для выключения вентилятора отключите автомат QF1.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ5, мотор-вентилятор холодильника (4МВ) работает постоянно. Для выключения вентилятора отключите автомат QF2.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ6, мотор-вентилятор холодильника (2МВ) работает постоянно. Для выключения вентилятора отключите автомат QF3.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления. При включенном контакторе КМ7, мотор-вентилятор холодильника (3МВ) работает постоянно. Для выключения вентилятора отключите автомат QF4.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	Внимание! Компрессор на данной секции не работает.
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	Внимание! Отсутствует заряд аккумуляторной батареи! Не работает компрессор. Отключить лишние потребители!
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.Внимание! Компрессор на данной секции не работает.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты.
0	0
0	0
0	0
0	0
0	Проверить контактор и его блок-контакты. Проверить наличие земли в цепях управления.
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
При отключенном устройством обработки информации (УОИ) вентиля жалюзи лев. приходит сигнал от датчика открытия жалюзи в УОИ	0
120	Проверить датчик открытия жалюзи. Обратите внимание, жалюзи могут быть открыты.
0	0
0	0
0	0
0	0
При отключенном устройством обработки информации (УОИ) переключателя КШ в УОИ приходит сигнал обратной связи о его включении	0
121	Обратить внимание. Проверить переключатель и его блок-контакты.
0	0
0	0
0	0
0	0
0	0
При отключенном устройством обработки информации (УОИ) переключателя П1...П6 в УОИ приходит сигнал обратной связи о его включении	0
122	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении выключить ОМ1...ОМ2.
0	0
0	0
0	0
0	0
0	0
При отключенном устройством обработки информации (УОИ) переключателя Р, ТП в УОИ приходит сигнал обратной связи о его включении	0
123	Проверить переключатель и его блок-контакты. Проверить наличие воздуха в пневматической системе привода переключателя. При повторном сообщении прекратить движение и вызвать вспомогательный локомотив.
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
При положении "Нейтраль" реверсора в УОИ не поступали сигналы от кнопок "Вперед" или "Назад"	0
124	Выбрать направление движения нажатием кнопки "Вперед" или "Назад".
0	0
0	0
0	0
0	0
Разница между током мотор-вентилятора обдува тормозных резисторов и допустимым (вычисленным при помощи тока через тормозной резистор) превысила 20 А	0
125	Проверить наличие тока через мотор-вентиляторы и резисторы ЭДТ. Если есть неисправность, то не пользоваться ЭДТ.
0	0
0	0
0	0
Разность показаний датчиков воды УОИ и ТИ более 7°С.	0
126	Обратить внимание. Внести замечания в журнал ТУ-152.
0	0
Разность показаний датчиков масла УОИ и ТИ более 7°С.	0
127	Обратить внимание. Внести замечания в журнал ТУ-152.
0	0
Расчетная скорость ТЭД больше 140 км/ч	0
128	Отключить соответствующий ОМ.
0	0
Скорость в режиме "Тяга" превысила 105 км/ч	0
129	Если ложное, то проверить ДЧВ (кадр 3). Отключить ОМ с неисправным ДЧВ.
0	0
Скорость локомотива менее 15 км/ч или авария в схеме локомотива в режиме "ЭДТ"	0
130	Скорость менее 15 км/ч или авария в схеме локомотива в режиме "ЭДТ".
0	0
Температура обмоток составляет 170°С	0
131	Проверить состояние канала охлаждения тягового генератора. По возможности перейти на холостой ход и выполнить охлаждение генератора. Разрешается продолжить движение контролируя состояние генератора.
0	0
Температура обмоток составляет 180°С	0
132	Проверить состояние канала охлаждения тягового генератора. Перейти на холостой ход и выполнить охлаждение генератора.
0	0
Температура, измеренная температурным измерителем превышает 150°С (Каналы обмоток генераторов 180°С)	0
133	Перезагрузи МПСУ. Проверь работу САРТ дизеля (кадр 4).
0	0
Ток мотор-компрессора больше 470А	0
134	Осмотреть приводной электродвигатель мотор-компрессора. Выкл./вкл. АМК.
0	0
Ток ТЭД больше максимально-допустимого	0
135	Отключить соответствующий ОМ.
0	0
УОИ не видит ответа от системы управления подачей топлива	0
136	Остановить дизель, перезагрузить МПСУ. Запуск дизеля возможен, режим тяги возможен только при наличии связи.
0	0
0	0
0	0
0	0
УОИ не принимает данные от ТИ в течении 2 с	0
137	Перезагрузи МПСУ. Проверь работу САРТ дизеля (кадр 4).
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
Приложение N 5	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Порядок действий локомотивных бригад по выявлению и устранению неисправностей на тепловоза 2ТЭ70	0
0	0
N	Метод устранения неисправности
Нет запуска дизеля	0
1	При работающем топливоподкачивающем насосе открыть вентиль на нагнетательной трубе и открыть пробку на фильтре тонкой очистки топлива и выпустить воздух.
2	Проверить работу и включение топливоподогревателя.
3	Включить тумблер "Резервный топливный насос".
4	1.АВ6 "Питание БУ МСУ и датчиков" должен
0	быть включен.
0	2.Отсоединить кабельную часть ШР14 и
0	подсоединить ее к ШР15.
0	3.На "Блоке питания" и "Блоке
0	управления" электронного регулятора, переключить тумблера "Резервная работа" и "Резервное питание" в положение "Включено".
0	Нажать кнопку "Пуск дизеля" и удерживать
0	ее до окончания запуска.
Неисправности в цепях управления	0
5	1.Проверить штепсельные соединения на ЭРД, добиться восстановления цепи;
0	2.Проверить датчики оборотов коленчатого
0	вала дизеля.
6	Снять разъем коробки ДГУ Х5.
7	Осмотреть соответствующий поездной контактор, крепление силовых шин к нему;
0	Проверить давление в цепях управления 4, при необходимости отключить несправный ТЭД ОМ1-6. на стоянке осмотреть сам ТЭД.
8	Убедиться в отсутствии боксования;
0	Выявить соответствующий ТЭД по окну "ТЭД" на ДМ (наименьшее или наибольшее показание тока);
0	Отключить данный ТЭД;
9	Клавиатурой на ДМ открыть окно "ТЭД" "Система возбуждения" и определить есть или нет ток возбуждения возбудителя. Если тока возбуждения нет, то осмотреть:
0	силовые контакты КВВ, резисторы Rвв1,
0	Rвв2, контакт РЦ1 N 10, ПР 1;
0	Режим тяги не собрался: осмотреть КВГ, возбудитель и генератор (щетки, кольца, провода);
0	Если нагрузка не появилась, то перейти на
0	резервный полукомплект компьютера.
10	На ДМ зайти в окно "Диагностика" "ЭВМ" "УСО" "Дискретные входы" контроль на включение аппаратов. Произвести диагностику на включение контакторов и блокировочных устройств. Во включенном состоянии должно быть значение - 1, в выключенном - 0. При постановке 1-ой позиции система контролирует сигналы на
0	входе БУ-МСУ:
0	- УБТ (контакт замкнут) - 1
0	- ОМ 1 - ОМ 6 - 1
0	- БД 1 - БД 5 - 1
0	- Блокировки нагружения БН - 1
0	- ЭПК А - 1
0	- Блокировки пожаротушения БГП - 1
0	- Блокировки ВВК - 1
0	- Блокировки РУ9 - 1
0	- Блокировки РДТ-3 - 0
0	- Блокировки РДТ-1 - 0
0	- РУ-13 - 0
0	- Блокировка датчика реле давления воздуха в ТЦ при включенном ВВУ - 0
0	Блокирующим сигналом на включение нагрузки кроме этих являются:
0	- давление воздуха в ГР менее 6 Атм
0	- отсутствие самовозбуждения вспомогательного генератора.
0	- перегорание одного из предохранителей
0	ВДУ.
11	Перейти на резервный комплект, для этого:
0	1. Заглушить дизель кнопкой Кн2 "Остановка дизеля";
0	2. Выключить автомат АВ6 "Питание БУ МСУ и датчиков";
0	3. Выключить автомат АВ8 "Питание исполнительных устройств";
0	4. Выключить рубильник БА;
0	5. Переключением тумблера на шкафу БУ-МСУ, перевести управление на резервный полукомплект;
0	6. Включить АВ6 и АВ8;
0	После включения компьютера и появления основного кадра с манометрами произвести запуск дизеля и дальнейшее управление выполнять в установленном порядке.
12	Проверить АВ64, проверить разъемы на блоке питания БУ-
0	МСУ, в шкафу МСУ-Т посмотреть на светодиодную шкалу:
0	- если нет питания на МСУ-Т, светодиоды не горят;
0	- если мерцает светодиод БПА или БПБ - перейти на ручной пуск.
13	Проверить полуавтомат "Питание пультовых дисплеев".
14	Проверить автомат РВНГ. Напряжение РВНГ на всех позициях должно быть 110 (+2; -1) В;
0	при срабатывании автомата отсоединить штекер и подсоединить к резервному, включить автомат;
0	если при подсоединении к резервному РВНГ - автомат РВНГ срабатывает, выключить все потребители стартер - генератора (компрессор, электрокалорифер, автоматы мультициклонных фильтров);
0	проверить контактор КРН.
15	Проверить показания локомотивного светофора и работу устройств безопасности.
0	Если не включилось РУ-9, то включить виртуальный тумблер "Шунтировка" ЭПК на ВВК;
0	Если РУ-9 включено, то перекрыть краны к ЭПК находящиеся под полами у входа в кабину управления, включить ЭПК.
0	0
0	0
0	0
0	0
0	0
Приложение N 6	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Порядок действий локомотивных бригад по выявлению и устранению неисправностей на тепловозах 2ТЭ116	0
0	0
N	Метод устранения неисправности
Пуск дизеля	0
Не запускается дизель	0
1	Включите автомат, при повторном срабатывании защиты, следовать одной секцией.
0	Установить реверсивную рукоятку в рабочее положение, штурвал контроллера на "0" позицию.
0	Включением и отключением попытаться восстановить контакт тумблера.
0	В пути следования включить соответствующий тумблер на ведомой секции.
0	Включите автомат, при повторном срабатывании защиты, следовать одной секцией.
0	Сменить предохранитель
0	Устранить "зависание" щёток электродвигателя топливоподкачивающего насоса.
2	При работающем топливоподкачивающем насосе открыть вентиль на нагнетательной трубе и пробку на фильтре тонкой очистки топлива и выпустить воздух.
3	Проверить работу и включение топливоподогревателя
4	Заменить предохранитель ПР-5 (125А)
0	Устранить "зависание" щёток электродвигателя маслопрокачивающего насоса.
0	Включить автомат А1 "Управление общее", при повторном срабатывании защиты, следовать одной секцией.
0	Установить реверсивную рукоятку в рабочее положение, штурвал контроллера на "0" позицию.
5	Проверить крепление разъема фишки объединенного регулятора.
0	Проверить цепи питания контролера машиниста.
0	Проверить работу ТНВД при неисправном ТНВД отключить неисправный, но не более двух.
6	Восстановить контакт.
0	Включить ТНА "Аварийный топливный насос"
7	В случае неисправности АБ на одной из секций можно запустить дизель от стартер-генератора другой секции.
0	Для этого:
0	выключить рубильник "ВБ" на неисправной секции;
0	расклинить гл.к. Д1 на обеих секциях токопроводящими предметами (например электрощётки);
0	запускать обычным порядком;
0	помогать выдвижению реек.
0	В случае осуществления запуска дизеля от АБ другого тепловоза, кабеля соединить с ножами
0	рубильника "ВБ": правый с правым; левый с левым.
Дизель	0
8	Отключить неисправный ТНВД.
9	Немедленно снять нагрузку и остановить дизель, выяснить причину утечки при возможности устранить, при невозможности, при отрицательной температуре наружного воздуха расхолодить дизель и систему охлаждения согласно местных инструкций, следовать одной секции.
10	Отключить неисправный ТНВД.
11	Следовать на 11 позиции контроллера машиниста.
12	Заглушить дизель кнопкой аварийной остановки, слить масло с ресивера.
13	Заменить предохранитель
0	Отключить Д1, Д2.
0	0
0	Снять с защёлки РЗН
0	Подзарядку А.Б. можно осуществить от стартер-генератора исправной секции:
0	расклинить гл.к. Д1 на обеих секциях токопроводящими предметами (например электрощётки).
14	Проверить работу вентиляторов и жалюзи холодильника.
0	Перейти на ручное управление открытия жалюзей.
0	0
0	Произвести включение автоматов при отключенном автомате А4 "Управление возбуждением"
0	Проверить работу мотор-вентиляторов холодильника. При неисправности отключить соответствующий автомат и закрыть верхние жалюзи над мотор-вентилятором. Перейти на пониженные позиции.
15	Отключить топливоподкачивающий агрегат неисправной секции и следовать на аварийном питании дизеля без нагрузки дизеля.
0	0
0	0
0	Проверить работу и включение топливоподогревателя.
16	При работающем топливоподкачивающем насосе открыть вентиль на нагнетательной трубе и пробку на фильтре тонкой очистки топлива и выпустить воздух.
17	Перейти на низшие позиции.
0	При прогрессирующем перепаде работа дизеля запрещена.
18	Перейти на низшие позиции.
0	При прогрессирующем перепаде работа дизеля запрещена.
19	При неисправности БУВ перейти на второй полукомплект, при не восстановлении мощности перейти на аварийное возбуждение переключив рубильник.
Неисправности тепловоза в режиме "Тяга/Тормоз"	0
20	Включить автомат А1 "Управление общее".
0	0
0	Проверить включение БУ N 367
0	Замыкание этих пальцев проверить нажатием на кнопку маневровой работы "КМР"
0	0
0	Включить тумблер УТ "Управление тепловозом"
0	Включить тумблер ТД "Движение"
0	Включить ЭПК
0	(Включение ЭПК, тумблеров УТ, ТД проверить переводом реверсора в положение "Назад")
21	Осмотреть - АВУ, 1АТ, 2АТ, РУ2, РВД, контакты реверсора "Вперёд" - "Назад".
0	Осмотреть - з.к. РВ-3 в цепи П1 - П6, ОМ1 - ОМ6, з.к. П1 - П6 в цепи РУ5
22	Проверить гл.к. КВ.
0	0
23	Произвести осмотр силовой цепи для выявления неисправности, неисправный ТЭД отключить выключателем (ОМ-1... ОМ-6).
0	При невозможности устранить нарушение изоляции или отключить неисправный участок цепи и при отсутствии серьёзных повреждений - отключить ВРЗ и продолжить движение.
0	После переключения А4 "Управление возбуждением", отключить ВРЗ2.
0	Если при наборе тяги РЗ не срабатывает, то пробой в минусовых цепях - произвести осмотр силовой цепи для выявления неисправности. При не выявлении неисправности - продолжить движение с выключенным ВРЗ2.
0	Если при наборе тяги РЗ срабатывает - при включенных ВРЗ1, ВРЗ2 определить неисправную цепь тяговых электродвигателей (отключением ОМ1-ОМ6) и асинхронных электродвигателей охлаждения (отключением соответствующих автоматов).
0	При невозможности устранить нарушение изоляции или отключить неисправный участок цепи и при отсутствии серьёзных повреждений - отключить ВРЗ1 и продолжить движение.
24	Отключить неисправный ТЭД выключателем (ОМ-1----ОМ-6)
25	Включить автомат А4 "Управление возбуждением", автомат А1 "Возбудитель", автомат А12 "БУВ", проверить блокировки закрытия дверей ВВК, снять с защелки РЗ, РОП РМ2, (переключить автомат А4 "Управление возбуждением").
0	0
0	Включить автоматы АВУ, 1АТ, 2АТ, АВУ, контролировать температуру охлаждения дизеля. При повышении температуры воды, масла проверить работу вентиляторов охлаждения, перейти на низшие позиции КМ.
26	При не выявлении замыкания в тяговом генераторе или выпрямительной установке продолжить движение.
0	При повторном срабатывании РМ2 работа под нагрузкой запрещена.
27	Перейти на низшие позиции.
28	Отключить неисправный участок цепи возбуждения ТЭД выключателем (ОМ-1----ОМ-6)
29	Включить автомат А4 "Управление возбуждением", автомат А12 "БУВ", проверить блокировки закрытия дверей ВВК, снять с защелки РЗ, РОП РМ2, (переключить автомат А4 "Управление возбуждением").
30	Включить автомат А1 Возбудитель"
0	Включить ПВА "Аварийный переключатель"
0	Проверить гл.к. ВВ, цепь сопротивлений САВ, СВВ
31	Заменить предохранитель ПР1 (160А)
0	Включить ПВА "Аварийный переключатель"
0	Переключить ПВА "Аварийный переключатель" на аварийное возбуждение.
0	Проверить контактные кольца возбудителя и щётки
0	0
0	0
0	0
0	0
0	0
Приложение N 7	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Порядок действий локомотивных бригад по выявлению и устранению неисправностей на тепловозах 2ТЭ116УД	0
0	0
N	Метод устранения неисправности
Подготовка к работе	0
1	При отсутствии явных признаков повреждения изоляции низковольтных цепей сделать запись в ТУ-152 о показании вольтметра, приемка данного тепловоза запрещена.
0	0
0	0
2	Переводим блокировку УБТ на ведущей секции в положение ВКЛЮЧЕНО;
0	Ручку крана усл. N 394 перевести в положение 2 (поездное);
0	Включить "ключ управления" на ПУ;
0	Перевести тумблер направления движения в положение "Вперед" или "Назад";
0	Рукоятку задатчика позиций перевести в положение "0".
3	Проверить наличие закрытых дверей ВВК и включение автомата QF10 "Компрессор" на обеих секциях.
4	Немедленно снять нагрузку и остановить дизель, найти место утечки и попытаться устранить течь. Дальнейшая эксплуатация допустима после дозаправки системы до необходимого уровня. При отрицательной температуре наружного воздуха расхолодить дизель и систему охлаждения. Согласно местных инструкций следовать одной секцией.
5	Проверить включение автоматов:
0	"Обдув холодильник вода 1" QF4;
0	"Обдув холодильник вода 2" QF3;
0	"Обдув холодильник масло 1" QF1;
0	"Обдув холодильник масло 2" QF2;
0	Проверить открытое положение жалюзи
0	холодильника.
6	Открыть кран топливопровода в районе топливоподогревателя и выпустить воздух из топливной системы.
7	Произвести перезапуск системы МСУ-ТП только при полной остановке.
8	Произвести осмотр силовой цепи для выявления неисправности, неисправный ТЭД отключить выключателем (ОМ-1... ОМ-6). В случае выхода из строя тягового двигателя, можно ехать только с отключением одного двигателя на данной секции.
0	0
9	Проверить автомат "Обдув агрегата тягового" QF12. В случае выхода из строя обдува передней или задней тележки (перегорел двигатель, не включается контактор, невозможно взвести автомат или авария звезды блока УКЦ) движение этой секцией под нагрузкой ЗАПРЕЩЕНО.
10	Взвести тумблер "Возврат защит", в случае отсутствия реакции - перевзвести с выдержкой 5 секунд автомат "Возбуждение" SF10.
11	Перевести тумблер на блоке возбуждения в
0	положение "БР", перед этим нужно выключить автомат "Возбуждение".
0	0
0	0
0	0
0	0
0	0
Приложение N 8	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Порядок действий локомотивных бригад по выявлению и устранению неисправностей на электровозах 2ЭС4К	0
0	0
N	Метод устранения
Неисправности цепи токоприемников	0
Примечание: При включении приводов аппаратов по монитору в каине управления проверить прохождение сигналов на включение приводов аппаратов. Если сигналы не проходят необходимо произвести перезагрузку МСУД.	0
1	Включить автоматический выключатель SF21.
0	Поднять передний токоприемник.
0	Поднять задний токоприемник.
0	Повторить цикл отключения и включения кнопки "токоприемник задний", "Токоприемник передний". При отсутствии результата поднять исправный токоприемник.
0	Проверить на обеих секциях положение разъединителя SQ3.
0	Проверить по показаниям манометра наличие давления воздуха в цепях управления (давление воздуха цепях управления не ниже 4,5 кгс/см2). При низком давлении включить вспомогательный компрессор.
0	По вольтметру проверить наличие напряжения цепей управления в обеих секциях, при недостаточном уровне напряжения в одной из секций (менее 90 А) включить аварийную схему АБ путем переключения рубильника SA1-SA4 на аварийной секции.
0	Убедится во включенном положении блокировок дверей, штор высоковольтной камеры, блокировок пульта управления и дверей преобразователя U1.
